ccaa_iso,fecha,num_casos,num_casos_prueba_pcr,num_casos_prueba_test_ac,num_casos_prueba_otras,num_casos_prueba_desconocida
CN,2020-08-15,210,209,0,0,1
CT,2020-08-15,780,780,0,0,0
EX,2020-08-15,29,29,0,0,0
GA,2020-08-15,155,155,0,0,0
IB,2020-08-15,243,242,1,0,0
MC,2020-08-15,177,177,0,0,0
MD,2020-08-15,1187,1187,0,0,0
ML,2020-08-15,12,12,0,0,0
NC,2020-08-15,48,48,0,0,0
PV,2020-08-15,524,523,0,1,0
RI,2020-08-15,49,49,0,0,0
VC,2020-08-15,424,424,0,0,0
AN,2020-08-16,582,582,0,0,0
AR,2020-08-16,330,329,0,1,0
AS,2020-08-16,24,24,0,0,0
CB,2020-08-16,63,63,0,0,0
CE,2020-08-16,1,1,0,0,0
CL,2020-08-16,303,303,0,0,0
CM,2020-08-16,174,174,0,0,0
CN,2020-08-16,149,147,0,0,2
CT,2020-08-16,708,707,0,1,0
EX,2020-08-16,38,38,0,0,0
GA,2020-08-16,150,150,0,0,0
IB,2020-08-16,235,235,0,0,0
MC,2020-08-16,130,130,0,0,0
MD,2020-08-16,933,931,0,2,0
ML,2020-08-16,4,4,0,0,0
NC,2020-08-16,57,57,0,0,0
PV,2020-08-16,557,554,0,3,0
RI,2020-08-16,55,54,0,0,1
VC,2020-08-16,370,370,0,0,0
AN,2020-08-17,732,732,0,0,0
AR,2020-08-17,386,386,0,0,0
AS,2020-08-17,22,22,0,0,0
CB,2020-08-17,61,61,0,0,0
CE,2020-08-17,15,15,0,0,0
CL,2020-08-17,346,346,0,0,0
CM,2020-08-17,261,261,0,0,0
CN,2020-08-17,241,241,0,0,0
CT,2020-08-17,1136,1121,0,15,0
EX,2020-08-17,53,53,0,0,0
GA,2020-08-17,253,253,0,0,0
IB,2020-08-17,382,382,0,0,0
MC,2020-08-17,220,220,0,0,0
MD,2020-08-17,1532,1532,0,0,0
ML,2020-08-17,10,10,0,0,0
NC,2020-08-17,73,73,0,0,0
PV,2020-08-17,671,671,0,0,0
RI,2020-08-17,73,73,0,0,0
VC,2020-08-17,563,563,0,0,0
AN,2020-08-18,808,808,0,0,0
AR,2020-08-18,393,393,0,0,0
AS,2020-08-18,30,30,0,0,0
CB,2020-08-18,80,80,0,0,0
CE,2020-08-18,7,7,0,0,0
CL,2020-08-18,403,402,0,1,0
CM,2020-08-18,277,277,0,0,0
CN,2020-08-18,233,233,0,0,0
CT,2020-08-18,1196,1190,0,6,0
EX,2020-08-18,80,80,0,0,0
GA,2020-08-18,245,245,0,0,0
IB,2020-08-18,330,330,0,0,0
MC,2020-08-18,187,187,0,0,0
MD,2020-08-18,2701,2701,0,0,0
ML,2020-08-18,8,8,0,0,0
NC,2020-08-18,77,77,0,0,0
PV,2020-08-18,575,574,0,1,0
RI,2020-08-18,84,84,0,0,0
VC,2020-08-18,564,564,0,0,0
AN,2020-08-19,727,727,0,0,0
AR,2020-08-19,330,330,0,0,0
AS,2020-08-19,29,29,0,0,0
CB,2020-08-19,58,58,0,0,0
CE,2020-08-19,0,0,0,0,0
CL,2020-08-19,410,410,0,0,0
CM,2020-08-19,303,303,0,0,0
CN,2020-08-19,194,193,0,0,1
CT,2020-08-19,1091,1084,0,7,0
EX,2020-08-19,99,99,0,0,0
GA,2020-08-19,235,235,0,0,0
IB,2020-08-19,336,336,0,0,0
MC,2020-08-19,205,205,0,0,0
MD,2020-08-19,2956,2956,0,0,0
ML,2020-08-19,7,7,0,0,0
NC,2020-08-19,73,73,0,0,0
PV,2020-08-19,651,651,0,0,0
RI,2020-08-19,88,88,0,0,0
VC,2020-08-19,583,583,0,0,0
AN,2020-08-20,827,827,0,0,0
AR,2020-08-20,344,344,0,0,0
AS,2020-08-20,32,32,0,0,0
CB,2020-08-20,68,68,0,0,0
CE,2020-08-20,4,4,0,0,0
CL,2020-08-20,513,510,0,3,0
CM,2020-08-20,336,336,0,0,0
CN,2020-08-20,232,230,0,0,2
CT,2020-08-20,1250,1246,0,4,0
EX,2020-08-20,82,82,0,0,0
GA,2020-08-20,223,223,0,0,0
IB,2020-08-20,334,334,0,0,0
MC,2020-08-20,234,234,0,0,0
MD,2020-08-20,2691,2691,0,0,0
ML,2020-08-20,9,9,0,0,0
NC,2020-08-20,67,67,0,0,0
PV,2020-08-20,456,455,0,1,0
RI,2020-08-20,78,78,0,0,0
VC,2020-08-20,597,597,0,0,0
AN,2020-08-21,895,895,0,0,0
AR,2020-08-21,272,272,0,0,0
AS,2020-08-21,33,33,0,0,0
CB,2020-08-21,81,81,0,0,0
CE,2020-08-21,7,7,0,0,0
CL,2020-08-21,402,401,0,1,0
CM,2020-08-21,382,382,0,0,0
CN,2020-08-21,247,247,0,0,0
CT,2020-08-21,1235,1230,0,5,0
EX,2020-08-21,90,90,0,0,0
GA,2020-08-21,195,195,0,0,0
IB,2020-08-21,300,300,0,0,0
MC,2020-08-21,279,279,0,0,0
MD,2020-08-21,3924,3924,0,0,0
ML,2020-08-21,15,15,0,0,0
NC,2020-08-21,86,86,0,0,0
PV,2020-08-21,394,394,0,0,0
RI,2020-08-21,68,68,0,0,0
VC,2020-08-21,660,660,0,0,0
AN,2020-08-22,804,804,0,0,0
AR,2020-08-22,309,309,0,0,0
AS,2020-08-22,36,36,0,0,0
CB,2020-08-22,85,85,0,0,0
CE,2020-08-22,12,12,0,0,0
CL,2020-08-22,280,280,0,0,0
CM,2020-08-22,323,323,0,0,0
CN,2020-08-22,267,267,0,0,0
CT,2020-08-22,759,757,0,2,0
EX,2020-08-22,89,89,0,0,0
GA,2020-08-22,287,287,0,0,0
IB,2020-08-22,237,237,0,0,0
MC,2020-08-22,274,274,0,0,0
MD,2020-08-22,1512,1512,0,0,0
ML,2020-08-22,7,7,0,0,0
NC,2020-08-22,70,70,0,0,0
PV,2020-08-22,530,528,0,2,0
RI,2020-08-22,88,88,0,0,0
VC,2020-08-22,592,592,0,0,0
AN,2020-08-23,755,755,0,0,0
AR,2020-08-23,215,215,0,0,0
AS,2020-08-23,43,43,0,0,0
CB,2020-08-23,64,64,0,0,0
CE,2020-08-23,6,6,0,0,0
CL,2020-08-23,294,293,0,1,0
CM,2020-08-23,309,309,0,0,0
CN,2020-08-23,213,213,0,0,0
CT,2020-08-23,688,688,0,0,0
EX,2020-08-23,71,71,0,0,0
GA,2020-08-23,250,250,0,0,0
IB,2020-08-23,203,203,0,0,0
MC,2020-08-23,240,240,0,0,0
MD,2020-08-23,1087,1087,0,0,0
ML,2020-08-23,16,16,0,0,0
NC,2020-08-23,77,77,0,0,0
PV,2020-08-23,705,698,0,7,0
RI,2020-08-23,94,94,0,0,0
VC,2020-08-23,461,461,0,0,0
AN,2020-08-24,857,857,0,0,0
AR,2020-08-24,265,265,0,0,0
AS,2020-08-24,51,51,0,0,0
CB,2020-08-24,75,75,0,0,0
CE,2020-08-24,10,9,0,1,0
CL,2020-08-24,472,468,0,4,0
CM,2020-08-24,401,401,0,0,0
CN,2020-08-24,290,290,0,0,0
CT,2020-08-24,1295,1290,0,5,0
EX,2020-08-24,78,78,0,0,0
GA,2020-08-24,265,265,0,0,0
IB,2020-08-24,269,269,0,0,0
MC,2020-08-24,261,261,0,0,0
MD,2020-08-24,1799,1797,0,2,0
ML,2020-08-24,17,17,0,0,0
NC,2020-08-24,101,101,0,0,0
PV,2020-08-24,740,738,0,2,0
RI,2020-08-24,71,71,0,0,0
VC,2020-08-24,693,693,0,0,0
AN,2020-08-25,879,879,0,0,0
AR,2020-08-25,283,283,0,0,0
AS,2020-08-25,39,39,0,0,0
CB,2020-08-25,85,85,0,0,0
CE,2020-08-25,11,11,0,0,0
CL,2020-08-25,514,514,0,0,0
CM,2020-08-25,402,401,0,1,0
CN,2020-08-25,298,298,0,0,0
CT,2020-08-25,1163,1158,0,5,0
EX,2020-08-25,110,110,0,0,0
GA,2020-08-25,316,316,0,0,0
IB,2020-08-25,273,273,0,0,0
MC,2020-08-25,299,299,0,0,0
MD,2020-08-25,3722,3720,0,2,0
ML,2020-08-25,15,15,0,0,0
NC,2020-08-25,100,100,0,0,0
PV,2020-08-25,822,819,0,3,0
RI,2020-08-25,89,89,0,0,0
VC,2020-08-25,593,593,0,0,0
AN,2020-08-26,1002,1002,0,0,0
AR,2020-08-26,262,262,0,0,0
AS,2020-08-26,36,36,0,0,0
CB,2020-08-26,85,85,0,0,0
CE,2020-08-26,8,8,0,0,0
CL,2020-08-26,433,432,0,1,0
CM,2020-08-26,454,454,0,0,0
CN,2020-08-26,298,298,0,0,0
CT,2020-08-26,1264,1257,0,7,0
EX,2020-08-26,96,96,0,0,0
GA,2020-08-26,269,269,0,0,0
IB,2020-08-26,286,286,0,0,0
MC,2020-08-26,320,320,0,0,0
MD,2020-08-26,3118,3115,0,3,0
ML,2020-08-26,10,10,0,0,0
NC,2020-08-26,91,91,0,0,0
PV,2020-08-26,690,688,0,2,0
RI,2020-08-26,128,128,0,0,0
VC,2020-08-26,681,681,0,0,0
AN,2020-08-27,985,985,0,0,0
AR,2020-08-27,215,215,0,0,0
AS,2020-08-27,37,37,0,0,0
CB,2020-08-27,71,71,0,0,0
CE,2020-08-27,6,6,0,0,0
CL,2020-08-27,579,577,0,2,0
CM,2020-08-27,496,496,0,0,0
CN,2020-08-27,304,303,0,0,1
CT,2020-08-27,1230,1225,0,5,0
EX,2020-08-27,88,88,0,0,0
GA,2020-08-27,273,273,0,0,0
IB,2020-08-27,236,236,0,0,0
MC,2020-08-27,400,400,0,0,0
MD,2020-08-27,3170,3169,0,1,0
ML,2020-08-27,6,6,0,0,0
NC,2020-08-27,90,90,0,0,0
PV,2020-08-27,481,481,0,0,0
RI,2020-08-27,78,78,0,0,0
VC,2020-08-27,563,563,0,0,0
AN,2020-08-28,1016,1016,0,0,0
AR,2020-08-28,284,284,0,0,0
AS,2020-08-28,45,45,0,0,0
CB,2020-08-28,144,144,0,0,0
CE,2020-08-28,4,4,0,0,0
CL,2020-08-28,527,526,0,1,0
CM,2020-08-28,493,493,0,0,0
CN,2020-08-28,280,279,0,0,1
CT,2020-08-28,1219,1213,0,6,0
EX,2020-08-28,139,139,0,0,0
GA,2020-08-28,228,228,0,0,0
IB,2020-08-28,258,258,0,0,0
MC,2020-08-28,342,342,0,0,0
MD,2020-08-28,4404,4403,0,1,0
ML,2020-08-28,16,16,0,0,0
NC,2020-08-28,102,102,0,0,0
PV,2020-08-28,486,482,0,4,0
RI,2020-08-28,86,85,0,0,1
VC,2020-08-28,674,674,0,0,0
AN,2020-08-29,867,867,0,0,0
AR,2020-08-29,263,263,0,0,0
AS,2020-08-29,31,31,0,0,0
CB,2020-08-29,80,80,0,0,0
CE,2020-08-29,7,7,0,0,0
CL,2020-08-29,516,516,0,0,0
CM,2020-08-29,384,384,0,0,0
CN,2020-08-29,281,281,0,0,0
CT,2020-08-29,665,665,0,0,0
EX,2020-08-29,104,102,0,0,2
GA,2020-08-29,238,238,0,0,0
IB,2020-08-29,234,234,0,0,0
MC,2020-08-29,329,329,0,0,0
MD,2020-08-29,1733,1730,0,3,0
ML,2020-08-29,19,19,0,0,0
NC,2020-08-29,100,100,0,0,0
PV,2020-08-29,521,518,0,3,0
RI,2020-08-29,84,83,0,0,1
VC,2020-08-29,638,638,0,0,0
AN,2020-08-30,795,795,0,0,0
AR,2020-08-30,203,203,0,0,0
AS,2020-08-30,47,47,0,0,0
CB,2020-08-30,121,121,0,0,0
CE,2020-08-30,10,10,0,0,0
CL,2020-08-30,331,330,0,1,0
CM,2020-08-30,345,345,0,0,0
CN,2020-08-30,274,274,0,0,0
CT,2020-08-30,615,614,0,1,0
EX,2020-08-30,121,121,0,0,0
GA,2020-08-30,252,252,0,0,0
IB,2020-08-30,166,166,0,0,0
MC,2020-08-30,321,321,0,0,0
MD,2020-08-30,1558,1555,0,3,0
ML,2020-08-30,10,10,0,0,0
NC,2020-08-30,68,68,0,0,0
PV,2020-08-30,561,558,0,3,0
RI,2020-08-30,86,86,0,0,0
VC,2020-08-30,384,384,0,0,0
AN,2020-08-31,968,968,0,0,0
AR,2020-08-31,317,317,0,0,0
AS,2020-08-31,37,37,0,0,0
CB,2020-08-31,147,147,0,0,0
CE,2020-08-31,14,14,0,0,0
CL,2020-08-31,344,343,0,1,0
CM,2020-08-31,480,480,0,0,0
CN,2020-08-31,294,294,0,0,0
CT,2020-08-31,1135,1132,0,3,0
EX,2020-08-31,100,99,0,1,0
GA,2020-08-31,242,242,0,0,0
IB,2020-08-31,237,237,0,0,0
MC,2020-08-31,373,373,0,0,0
MD,2020-08-31,2132,2126,0,6,0
ML,2020-08-31,14,14,0,0,0
NC,2020-08-31,150,150,0,0,0
PV,2020-08-31,673,672,0,1,0
RI,2020-08-31,60,60,0,0,0
VC,2020-08-31,497,497,0,0,0
AN,2020-09-01,1095,1095,0,0,0
AR,2020-09-01,293,293,0,0,0
AS,2020-09-01,64,64,0,0,0
CB,2020-09-01,156,156,0,0,0
CE,2020-09-01,9,9,0,0,0
CL,2020-09-01,520,520,0,0,0
CM,2020-09-01,587,587,0,0,0
CN,2020-09-01,275,275,0,0,0
CT,2020-09-01,1260,1250,0,10,0
EX,2020-09-01,120,120,0,0,0
GA,2020-09-01,251,251,0,0,0
IB,2020-09-01,224,224,0,0,0
MC,2020-09-01,421,421,0,0,0
MD,2020-09-01,4255,4241,0,14,0
ML,2020-09-01,32,32,0,0,0
NC,2020-09-01,164,164,0,0,0
PV,2020-09-01,737,737,0,0,0
RI,2020-09-01,94,94,0,0,0
VC,2020-09-01,566,566,0,0,0
AN,2020-09-02,986,986,0,0,0
AR,2020-09-02,271,271,0,0,0
AS,2020-09-02,56,56,0,0,0
CB,2020-09-02,106,106,0,0,0
CE,2020-09-02,8,8,0,0,0
CL,2020-09-02,513,512,0,1,0
CM,2020-09-02,651,651,0,0,0
CN,2020-09-02,257,256,0,0,1
CT,2020-09-02,1101,1095,0,6,0
EX,2020-09-02,143,143,0,0,0
GA,2020-09-02,260,260,0,0,0
IB,2020-09-02,185,184,1,0,0
MC,2020-09-02,464,464,0,0,0
MD,2020-09-02,3819,3808,0,11,0
ML,2020-09-02,27,27,0,0,0
NC,2020-09-02,131,131,0,0,0
PV,2020-09-02,605,603,0,2,0
RI,2020-09-02,90,88,0,0,2
VC,2020-09-02,613,613,0,0,0
AN,2020-09-03,912,912,0,0,0
AR,2020-09-03,316,316,0,0,0
AS,2020-09-03,88,88,0,0,0
CB,2020-09-03,71,71,0,0,0
CE,2020-09-03,5,5,0,0,0
CL,2020-09-03,608,607,0,1,0
CM,2020-09-03,635,635,0,0,0
CN,2020-09-03,261,261,0,0,0
CT,2020-09-03,1145,1138,0,7,0
EX,2020-09-03,175,174,0,0,1
GA,2020-09-03,210,210,0,0,0
IB,2020-09-03,191,190,1,0,0
MC,2020-09-03,351,351,0,0,0
MD,2020-09-03,3805,3796,0,9,0
ML,2020-09-03,20,20,0,0,0
NC,2020-09-03,146,146,0,0,0
PV,2020-09-03,497,496,0,1,0
RI,2020-09-03,112,112,0,0,0
VC,2020-09-03,520,520,0,0,0
AN,2020-09-04,1192,1192,0,0,0
AR,2020-09-04,317,317,0,0,0
AS,2020-09-04,36,36,0,0,0
CB,2020-09-04,79,79,0,0,0
CE,2020-09-04,9,9,0,0,0
CL,2020-09-04,584,580,0,4,0
CM,2020-09-04,628,628,0,0,0
CN,2020-09-04,272,272,0,0,0
CT,2020-09-04,1276,1269,0,7,0
EX,2020-09-04,146,146,0,0,0
GA,2020-09-04,263,263,0,0,0
IB,2020-09-04,141,141,0,0,0
MC,2020-09-04,366,366,0,0,0
MD,2020-09-04,4583,4578,0,5,0
ML,2020-09-04,22,22,0,0,0
NC,2020-09-04,129,129,0,0,0
PV,2020-09-04,410,408,0,2,0
RI,2020-09-04,94,94,0,0,0
VC,2020-09-04,621,621,0,0,0
AN,2020-09-05,975,975,0,0,0
AR,2020-09-05,346,346,0,0,0
AS,2020-09-05,53,53,0,0,0
CB,2020-09-05,102,102,0,0,0
CE,2020-09-05,6,6,0,0,0
CL,2020-09-05,542,541,0,1,0
CM,2020-09-05,568,568,0,0,0
CN,2020-09-05,240,240,0,0,0
CT,2020-09-05,754,752,0,2,0
EX,2020-09-05,145,145,0,0,0
GA,2020-09-05,257,257,0,0,0
IB,2020-09-05,141,141,0,0,0
MC,2020-09-05,378,378,0,0,0
MD,2020-09-05,2618,2611,0,7,0
ML,2020-09-05,13,13,0,0,0
NC,2020-09-05,142,142,0,0,0
PV,2020-09-05,608,605,0,3,0
RI,2020-09-05,84,83,0,0,1
VC,2020-09-05,538,538,0,0,0
AN,2020-09-06,865,865,0,0,0
AR,2020-09-06,252,252,0,0,0
AS,2020-09-06,30,30,0,0,0
CB,2020-09-06,159,159,0,0,0
CE,2020-09-06,11,11,0,0,0
CL,2020-09-06,538,538,0,0,0
CM,2020-09-06,416,416,0,0,0
CN,2020-09-06,184,184,0,0,0
CT,2020-09-06,569,567,0,2,0
EX,2020-09-06,127,127,0,0,0
GA,2020-09-06,254,254,0,0,0
IB,2020-09-06,114,113,1,0,0
MC,2020-09-06,308,308,0,0,0
MD,2020-09-06,2275,2269,0,6,0
ML,2020-09-06,18,18,0,0,0
NC,2020-09-06,153,153,0,0,0
PV,2020-09-06,611,608,0,3,0
RI,2020-09-06,49,49,0,0,0
VC,2020-09-06,382,382,0,0,0
AN,2020-09-07,847,847,0,0,0
AR,2020-09-07,330,330,0,0,0
AS,2020-09-07,50,50,0,0,0
CB,2020-09-07,148,148,0,0,0
CE,2020-09-07,6,6,0,0,0
CL,2020-09-07,518,515,0,3,0
CM,2020-09-07,566,565,0,1,0
CN,2020-09-07,199,198,0,0,1
CT,2020-09-07,997,993,0,4,0
EX,2020-09-07,135,135,0,0,0
GA,2020-09-07,244,244,0,0,0
IB,2020-09-07,180,180,0,0,0
MC,2020-09-07,384,384,0,0,0
MD,2020-09-07,3017,3007,0,10,0
ML,2020-09-07,16,16,0,0,0
NC,2020-09-07,236,236,0,0,0
PV,2020-09-07,610,609,0,1,0
RI,2020-09-07,101,101,0,0,0
VC,2020-09-07,548,548,0,0,0
AN,2020-09-08,1023,1023,0,0,0
AR,2020-09-08,382,382,0,0,0
AS,2020-09-08,49,49,0,0,0
CB,2020-09-08,106,106,0,0,0
CE,2020-09-08,15,15,0,0,0
CL,2020-09-08,654,653,0,1,0
CM,2020-09-08,625,625,0,0,0
CN,2020-09-08,200,200,0,0,0
CT,2020-09-08,1070,1066,0,4,0
EX,2020-09-08,134,134,0,0,0
GA,2020-09-08,226,226,0,0,0
IB,2020-09-08,148,147,1,0,0
MC,2020-09-08,427,427,0,0,0
MD,2020-09-08,4439,4433,0,6,0
ML,2020-09-08,26,26,0,0,0
NC,2020-09-08,199,199,0,0,0
PV,2020-09-08,676,673,0,3,0
RI,2020-09-08,88,88,0,0,0
VC,2020-09-08,577,577,0,0,0
AN,2020-09-09,1167,1167,0,0,0
AR,2020-09-09,364,364,0,0,0
AS,2020-09-09,68,68,0,0,0
CB,2020-09-09,124,124,0,0,0
CE,2020-09-09,4,4,0,0,0
CL,2020-09-09,637,637,0,0,0
CM,2020-09-09,707,707,0,0,0
CN,2020-09-09,229,229,0,0,0
CT,2020-09-09,1049,1042,0,7,0
EX,2020-09-09,216,215,0,0,1
GA,2020-09-09,202,202,0,0,0
IB,2020-09-09,159,156,3,0,0
MC,2020-09-09,393,393,0,0,0
MD,2020-09-09,4819,4808,0,11,0
ML,2020-09-09,42,42,0,0,0
NC,2020-09-09,190,190,0,0,0
PV,2020-09-09,523,523,0,0,0
RI,2020-09-09,100,100,0,0,0
VC,2020-09-09,557,557,0,0,0
AN,2020-09-10,1126,1126,0,0,0
AR,2020-09-10,338,337,0,1,0
AS,2020-09-10,51,51,0,0,0
CB,2020-09-10,113,113,0,0,0
CE,2020-09-10,9,9,0,0,0
CL,2020-09-10,858,856,0,2,0
CM,2020-09-10,834,833,0,1,0
CN,2020-09-10,235,235,0,0,0
CT,2020-09-10,1234,1233,0,1,0
EX,2020-09-10,221,221,0,0,0
GA,2020-09-10,272,272,0,0,0
IB,2020-09-10,171,171,0,0,0
MC,2020-09-10,426,426,0,0,0
MD,2020-09-10,4305,4298,0,7,0
ML,2020-09-10,36,36,0,0,0
NC,2020-09-10,206,206,0,0,0
PV,2020-09-10,323,323,0,0,0
RI,2020-09-10,85,84,0,0,1
VC,2020-09-10,584,584,0,0,0
AN,2020-09-11,1306,1306,0,0,0
AR,2020-09-11,444,444,0,0,0
AS,2020-09-11,72,72,0,0,0
CB,2020-09-11,74,74,0,0,0
CE,2020-09-11,19,19,0,0,0
CL,2020-09-11,862,862,0,0,0
CM,2020-09-11,710,710,0,0,0
CN,2020-09-11,198,198,0,0,0
CT,2020-09-11,732,731,0,1,0
EX,2020-09-11,213,212,0,0,1
GA,2020-09-11,198,198,0,0,0
IB,2020-09-11,156,156,0,0,0
MC,2020-09-11,458,458,0,0,0
MD,2020-09-11,5148,5141,0,7,0
ML,2020-09-11,26,26,0,0,0
NC,2020-09-11,201,201,0,0,0
PV,2020-09-11,307,306,0,1,0
RI,2020-09-11,101,101,0,0,0
VC,2020-09-11,572,572,0,0,0
AN,2020-09-12,950,950,0,0,0
AR,2020-09-12,372,372,0,0,0
AS,2020-09-12,64,64,0,0,0
CB,2020-09-12,89,89,0,0,0
CE,2020-09-12,7,7,0,0,0
CL,2020-09-12,648,648,0,0,0
CM,2020-09-12,689,689,0,0,0
CN,2020-09-12,222,222,0,0,0
CT,2020-09-12,816,816,0,0,0
EX,2020-09-12,200,200,0,0,0
GA,2020-09-12,200,200,0,0,0
IB,2020-09-12,111,111,0,0,0
MC,2020-09-12,445,445,0,0,0
MD,2020-09-12,3008,3002,0,6,0
ML,2020-09-12,27,27,0,0,0
NC,2020-09-12,171,171,0,0,0
PV,2020-09-12,432,430,0,2,0
RI,2020-09-12,139,139,0,0,0
VC,2020-09-12,437,437,0,0,0
AN,2020-09-13,807,806,0,1,0
AR,2020-09-13,364,364,0,0,0
AS,2020-09-13,74,74,0,0,0
CB,2020-09-13,133,133,0,0,0
CE,2020-09-13,5,5,0,0,0
CL,2020-09-13,594,594,0,0,0
CM,2020-09-13,539,539,0,0,0
CN,2020-09-13,162,162,0,0,0
CT,2020-09-13,608,605,0,3,0
EX,2020-09-13,187,187,0,0,0
GA,2020-09-13,218,218,0,0,0
IB,2020-09-13,121,121,0,0,0
MC,2020-09-13,378,378,0,0,0
MD,2020-09-13,2352,2345,0,7,0
ML,2020-09-13,17,17,0,0,0
NC,2020-09-13,201,201,0,0,0
PV,2020-09-13,534,530,0,4,0
RI,2020-09-13,109,109,0,0,0
VC,2020-09-13,389,389,0,0,0
AN,2020-09-14,919,919,0,0,0
AR,2020-09-14,359,359,0,0,0
AS,2020-09-14,90,90,0,0,0
CB,2020-09-14,53,53,0,0,0
CE,2020-09-14,12,12,0,0,0
CL,2020-09-14,643,643,0,0,0
CM,2020-09-14,714,714,0,0,0
CN,2020-09-14,164,163,0,1,0
CT,2020-09-14,1126,1125,0,1,0
EX,2020-09-14,247,246,0,0,1
GA,2020-09-14,234,234,0,0,0
IB,2020-09-14,180,179,1,0,0
MC,2020-09-14,554,554,0,0,0
MD,2020-09-14,3456,3443,0,13,0
ML,2020-09-14,21,21,0,0,0
NC,2020-09-14,252,252,0,0,0
PV,2020-09-14,535,531,0,4,0
RI,2020-09-14,109,109,0,0,0
VC,2020-09-14,529,529,0,0,0
AN,2020-09-15,1015,1014,0,1,0
AR,2020-09-15,372,371,0,1,0
AS,2020-09-15,89,89,0,0,0
CB,2020-09-15,111,111,0,0,0
CE,2020-09-15,10,10,0,0,0
CL,2020-09-15,832,830,0,2,0
CM,2020-09-15,777,777,0,0,0
CN,2020-09-15,182,182,0,0,0
CT,2020-09-15,1288,1279,0,9,0
EX,2020-09-15,250,250,0,0,0
GA,2020-09-15,229,229,0,0,0
IB,2020-09-15,218,218,0,0,0
MC,2020-09-15,516,516,0,0,0
MD,2020-09-15,4771,4766,0,5,0
ML,2020-09-15,11,11,0,0,0
NC,2020-09-15,198,198,0,0,0
PV,2020-09-15,602,598,0,4,0
RI,2020-09-15,149,148,0,0,1
VC,2020-09-15,467,467,0,0,0
AN,2020-09-16,1230,1230,0,0,0
AR,2020-09-16,345,345,0,0,0
AS,2020-09-16,75,75,0,0,0
CB,2020-09-16,72,72,0,0,0
CE,2020-09-16,7,7,0,0,0
CL,2020-09-16,776,773,0,3,0
CM,2020-09-16,805,805,0,0,0
CN,2020-09-16,151,151,0,0,0
CT,2020-09-16,1326,1323,0,3,0
EX,2020-09-16,300,300,0,0,0
GA,2020-09-16,250,250,0,0,0
IB,2020-09-16,199,199,0,0,0
MC,2020-09-16,465,464,0,1,0
MD,2020-09-16,4456,4446,0,10,0
ML,2020-09-16,9,9,0,0,0
NC,2020-09-16,229,229,0,0,0
PV,2020-09-16,462,459,0,3,0
RI,2020-09-16,138,137,0,0,1
VC,2020-09-16,521,521,0,0,0
AN,2020-09-17,1134,1134,0,0,0
AR,2020-09-17,406,406,0,0,0
AS,2020-09-17,97,97,0,0,0
CB,2020-09-17,65,65,0,0,0
CE,2020-09-17,10,10,0,0,0
CL,2020-09-17,793,791,0,2,0
CM,2020-09-17,788,787,0,1,0
CN,2020-09-17,168,168,0,0,0
CT,2020-09-17,1145,1141,0,4,0
EX,2020-09-17,289,289,0,0,0
GA,2020-09-17,236,236,0,0,0
IB,2020-09-17,173,173,0,0,0
MC,2020-09-17,446,446,0,0,0
MD,2020-09-17,4480,4474,0,6,0
ML,2020-09-17,12,12,0,0,0
NC,2020-09-17,204,204,0,0,0
PV,2020-09-17,389,388,0,1,0
RI,2020-09-17,110,109,0,0,1
VC,2020-09-17,477,477,0,0,0
AN,2020-09-18,1392,1387,0,5,0
AR,2020-09-18,360,360,0,0,0
AS,2020-09-18,81,81,0,0,0
CB,2020-09-18,64,64,0,0,0
CE,2020-09-18,19,19,0,0,0
CL,2020-09-18,879,877,0,2,0
CM,2020-09-18,838,837,0,1,0
CN,2020-09-18,189,189,0,0,0
CT,2020-09-18,1309,1300,0,9,0
EX,2020-09-18,292,292,0,0,0
GA,2020-09-18,229,229,0,0,0
IB,2020-09-18,139,139,0,0,0
MC,2020-09-18,491,491,0,0,0
MD,2020-09-18,6737,6723,0,14,0
ML,2020-09-18,9,9,0,0,0
NC,2020-09-18,205,205,0,0,0
PV,2020-09-18,312,310,0,2,0
RI,2020-09-18,77,77,0,0,0
VC,2020-09-18,451,451,0,0,0
AN,2020-09-19,1047,1046,0,1,0
AR,2020-09-19,347,347,0,0,0
AS,2020-09-19,68,68,0,0,0
CB,2020-09-19,56,56,0,0,0
CE,2020-09-19,11,11,0,0,0
CL,2020-09-19,707,705,0,2,0
CM,2020-09-19,664,663,0,1,0
CN,2020-09-19,177,177,0,0,0
CT,2020-09-19,777,774,0,3,0
EX,2020-09-19,178,178,0,0,0
GA,2020-09-19,283,283,0,0,0
IB,2020-09-19,121,121,0,0,0
MC,2020-09-19,458,458,0,0,0
MD,2020-09-19,2357,2338,0,19,0
ML,2020-09-19,26,26,0,0,0
NC,2020-09-19,168,168,0,0,0
PV,2020-09-19,375,373,0,2,0
RI,2020-09-19,71,70,0,0,1
VC,2020-09-19,400,400,0,0,0
AN,2020-09-20,785,782,0,3,0
AR,2020-09-20,251,251,0,0,0
AS,2020-09-20,77,77,0,0,0
CB,2020-09-20,61,61,0,0,0
CE,2020-09-20,9,9,0,0,0
CL,2020-09-20,651,648,0,3,0
CM,2020-09-20,489,489,0,0,0
CN,2020-09-20,148,148,0,0,0
CT,2020-09-20,712,711,0,1,0
EX,2020-09-20,186,185,0,1,0
GA,2020-09-20,217,217,0,0,0
IB,2020-09-20,106,106,0,0,0
